Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness,Intensity_Spread,Complexity_Score,actual,predicted,error
4.92446899414063,206.239411639648,14.3610379722236,0.102807935605076,3.32352991443732,11.335489542349,68.1793591344153,0.283209438335796,0.080207585962477,0.585790793249951,3.30898876404494,0.941727270038754,7.45834073119875e-155,41.88045311697767,0.060223942150487354,0,0,0
10.7386779785156,612.628337511462,24.7513300150004,0.070073067535855,2.75330347584502,7.84468707653204,120.88492808005,0.231722468697145,0.0536953024991,0.511982977953878,4.70559724828018,0.948646654751285,7.45834073119875e-155,57.04871384075218,0.035876217791370256,0,0,0
13.7302703857422,756.628076308721,27.506873255765,0.002850681765569,2.85421789807946,9.33415762382993,84.3498447204969,0.044515650524969,0.001981643141661,0.351689744137151,4.93788819875776,0.942775986382359,7.45834073119875e-155,55.106527692939096,0.0010025555407494034,1,1,0
4.95426940917969,369.964289161229,19.2344557802198,0.003804347848041,4.6765461951782,24.6946967387532,83.2267331433998,0.05145323333897,0.002647435221034,0.349991041947656,5.12179487179487,0.937079993493716,7.4583407311997604e-155,74.67570126863035,0.0013314876672671924,1,1,0
17.5614318847656,1578.72022422232,39.7331124406624,0.015586421700763,2.82320676012952,8.47302382069315,216.837695868946,0.10625872596624,0.011290916843968,0.387356312749517,6.3690349002849,0.946965517819974,7.45834073119875e-155,89.89695917804143,0.006037498838966611,1,1,0
9.53746032714844,1647.57775504647,40.5903652982634,0.015419848516095,4.75045998203516,23.1715049845718,153.398333333333,0.104090342408487,0.010834799382716,0.469946803793493,5.70833333333333,0.977942505628345,7.45834073119875e-155,172.7478774278998,0.007246508525118682,1,1,0
3.11737060546875,141.644597100275,11.9014535708995,0.121691034502747,4.11402151838949,17.1876900524232,81.7195121951219,0.309411190438521,0.095735284768583,0.650118536996153,2.6859756097561,0.929645802349045,7.45834073119875e-155,45.4370559859746,0.07911359731647426,0,0,0
8.3260498046875,1273.95557928765,35.6925143312662,0.012553606400605,4.76325665811876,23.5364504343595,155.913995726496,0.09507346510214,0.009038963766528,0.371074717162379,5.76442307692308,0.979048170228684,7.45834073119875e-155,153.0082186739067,0.0046583259444723316,1,1,0
2.17257690429687,45.1310696605381,6.7179661848314,0.231945521665757,3.53655395667565,12.9833962860502,7.9727474024868,0.438672818318499,0.192433841531495,0.76129055294379,1.00170328734458,0.973908089089297,7.45834073119875e-155,20.77296405095666,0.17657793444175995,0,0,0
18.4860229492188,1340.34330620938,36.6106993406214,0.0162869936598,2.51728129825689,6.5852295388398,211.592778262133,0.108469282087368,0.011765585156549,0.444212877078704,5.44616390584133,0.933062656404687,7.458340731199041e-155,72.50572959008069,0.0072348923125823686,1,1,0
11.4043579101563,602.965041254903,24.5553464902229,0.109686402812392,2.59863364701134,7.05780270128215,88.8387464387464,0.293928228180114,0.086393803321101,0.550317875559744,3.89870212092434,0.963315864176025,7.45834073119875e-155,52.871412603054054,0.06036238817350589,0,0,0
15.9484558105469,816.675029213554,28.5775266461874,0.104139226139711,2.25034919957421,5.53307550855857,88.8100575282682,0.286087388099963,0.081845993629859,0.526940354832232,4.06000793493355,0.967461466583876,7.4583407312000006e-155,51.20712167019085,0.05487516077401336,0,0,0
4.60176086425781,249.948600379172,15.8097628185616,0.126662301169393,3.79776940191624,14.6952680470052,38.8959568733154,0.316208667618213,0.099987921476886,0.637866376363826,2.30188679245283,0.978590128293442,7.45834073119875e-155,54.31574229836944,0.08079362306882432,0,0,0
11.0792083740234,705.41117791613,26.5595778941633,0.142726263920297,2.94392767687615,9.13805734911669,82.0625230769231,0.338658163865368,0.114689351952662,0.577955400277854,3.63052307692308,0.976071776498869,7.45834073119875e-155,63.669760275693626,0.08248941499421787,0,0,0
7.81379699707031,299.384022345074,17.3027171954313,0.093861552436078,2.65844761491987,7.38915460957411,55.3058174453523,0.270030917465726,0.072916696387382,0.584414992313603,2.93386409665479,0.953015240580767,7.45834073119875e-155,38.314744970962856,0.05485409844547337,0,0,0
0.854660034179688,38.6028975386113,6.21312301009817,0.189241531674144,7.56341065486765,58.259537421975,111.709692671395,0.39363256843191,0.154946598930302,0.644802010697303,3.71063829787234,0.896439615502052,7.45834073119875e-155,45.16701884331577,0.12202332013092541,0,0,0
9.68342590332031,1264.14770360964,35.5548548528838,0.00178221550989,4.13347912254371,17.759438719096,150.169676700111,0.035179467112875,0.001237594906346,0.327090698105743,5.97123745819398,0.943484633951262,7.45834073119875e-155,130.54743339357285,0.0005829461153048028,1,1,0
13.5400543212891,795.51637129562,28.2048997746069,0.095553750543041,2.73068045372831,8.23539739560315,106.669065487817,0.27352533685585,0.074816109902106,0.51392998410074,4.58188547342449,0.967674588395651,7.45834073119875e-155,58.75277638414364,0.04910793749735113,0,0,0
11.8234405517578,1005.34821223425,31.7072264986114,0.125864794759892,3.1785331926287,10.4850887880347,254.660661157025,0.316555703072949,0.100207513148009,0.531076729226731,6.54082644628099,0.953142533334362,7.45834073119875e-155,85.03001791509875,0.06684386352587723,0,0,0
0.52154541015625,76.1624871619595,8.72711218914708,0.039544740466626,17.380474476027,311.537944837155,1191.76,0.171449821587291,0.029395041322314,0.284371471421871,16.4945454545455,0.842092484749627,7.45834073119875e-155,146.02952184724228,0.01124539603349044,1,1,0
11.8126983642578,1080.33632449238,32.8684700661954,0.096422259617808,3.19898385379455,10.4864468766915,99.7361058601134,0.274456569547392,0.075326408567722,0.528206210712749,4.57315689981096,0.982954064658972,7.45834073119875e-155,91.45543013329596,0.050930836381083276,0,0,0
16.4012603759766,1511.87654209002,38.8828566606161,0.008453941080872,2.97674272858894,9.42369286833273,128.372653894778,0.077658753565872,0.006030882005405,0.389963101127543,5.15647184673733,0.966970581901062,7.45834073119875e-155,92.18045355221433,0.003296725080646378,1,1,0
4.81378173828125,279.265736376731,16.7112458056463,0.200704849524185,3.91243438184414,15.8159096961846,44.1751131221719,0.406878052298311,0.165549749442067,0.621789824726257,2.71357466063348,0.98022526787951,7.45834073119875e-155,58.01367228995287,0.12479623320735277,0,0,0
14.2804107666016,776.921390855932,27.8733096502,0.093812639897686,2.47340803876129,6.55611692493832,81.2801492139622,0.270810359141016,0.073338250618086,0.515348987551074,4.41087130295763,0.971875637006627,7.45834073119875e-155,54.404656806258856,0.048346248990765964,0,0,0
4.14317321777344,556.907297131064,23.598883387378,0.00131925404216,6.2256817189959,40.6438956094003,46.7282388663968,0.030252408284067,0.000915208206986,0.274710016802205,4.74848178137652,0.979749433197092,7.45834073119875e-155,134.41531978166964,0.0003624123000881505,1,1,0
9.0040283203125,1212.29874559898,34.8180807282507,0.007914393104262,4.44465543931005,20.8620510054445,179.572544642857,0.075135732301581,0.005645378268495,0.367470310976384,5.46674107142857,0.968943477762262,7.45834073119875e-155,134.6394475980979,0.0029083044952125064,1,1,0
7.70857238769531,431.345983713584,20.7688705449667,0.126289268267667,3.1928771636436,10.5910038379876,111.818181818182,0.317022132633893,0.100503032579742,0.556591050742296,4.32644628099174,0.95248910637051,7.45834073119875e-155,55.95658994345219,0.07029147652257647,0,0,0
10.2160339355469,428.273228409774,20.6947633088609,0.120371533718648,2.49024797466924,6.63647082098666,45.9440659340659,0.308850352163305,0.095388540031397,0.604449161912698,2.53230769230769,0.972502222659477,7.45834073119875e-155,41.92163141738163,0.07275847267438286,0,0,0
0.959686279296875,112.316878905698,10.5979657909289,0.009281121267433,11.5634240445925,138.187268709229,202.925,0.081225467253887,0.006597576530612,0.27363962360644,7.91785714285714,0.928455909671343,7.45834073119875e-155,117.03377550654608,0.002539682530266091,1,1,0
6.99467468261719,689.786041540261,26.2637781276849,0.003334170768452,4.51391744086639,21.879489464,101.232438016529,0.048319065470807,0.002334732087972,0.348634073894781,5.20020661157025,0.971137624796138,7.45834073119875e-155,98.61574507489662,0.0011624055380663133,1,1,0
5.92349243164063,226.640882305845,15.054596716812,0.066314000758693,2.97018626613014,9.09588113756051,56.4620431115277,0.224263912300685,0.050294302360409,0.586719170933958,2.79925023430178,0.939148042588593,7.45834073119875e-155,38.261296407212306,0.038907695546454214,0,0,0
6.81034851074219,239.023081683532,15.460371330713,0.084337185044455,2.68701666079862,7.51443219747969,37.2380879423931,0.254726836913772,0.064885761444095,0.603281173135554,2.33415045196875,0.958613209263823,7.45834073119875e-155,35.09698957940518,0.05087903593256911,0,0,0
8.37615966796875,574.092121104374,23.9602195545945,0.08542769460686,3.20436655807959,10.4861400146,126.742566596662,0.257413172802648,0.066261541532326,0.526247865512083,3.97081905604068,0.955451586187283,7.45834073119875e-155,68.53874072056534,0.04495614194247816,0,0,0
2.56660461425781,147.122354029113,12.1294003985817,0.198866571178766,4.99406896601966,25.2428086194537,146.382088302992,0.404268594224985,0.163433096276646,0.641600724705256,4.03347980749111,0.923175372955451,7.45834073119875e-155,57.32156016405155,0.12759293618794562,0,0,0
21.9052886962891,1496.60481815361,38.6859770220892,0.04660970609524,2.28117730872824,5.62152114716453,192.380511108553,0.187044181078091,0.034985525675174,0.550494443471482,4.01847588350409,0.950777760830594,7.45834073119875e-155,68.32158916906916,0.025658384217268487,1,1,0
14.8333282470703,808.652048882256,28.4368079939056,0.039451306783101,3.21695453019285,12.8743748928923,101.585129068462,0.17155917446889,0.029432550344447,0.49500182070944,3.87076318742985,0.963876610985663,7.45834073119875e-155,54.5158504048791,0.019528468687001675,1,1,0
4.08831787109375,280.274941158689,16.7414139533878,0.136823448028994,4.53339093674811,21.262310266436,154.862517099863,0.331046219192877,0.109591599241898,0.531458667530929,5.00718194254446,0.944671170819385,7.45834073119875e-155,68.55490802006227,0.07271600737647646,0,0,0
17.1488800048828,728.277694285987,26.9866206533161,0.058200256744757,2.01645169372773,4.34592684199619,100.503086419753,0.209731659368341,0.043987368941398,0.556838373872937,3.52488425925926,0.945774454465052,7.45834073119875e-155,42.46792031896086,0.03240813632473792,0,0,0
7.1346435546875,388.202344233697,19.7028511701656,0.188129198040704,3.32210829175481,11.7290181775141,78.2762033288349,0.393030866845621,0.15447326229342,0.589192887241526,3.65242165242165,0.96528436580631,7.45834073119875e-155,54.41081914603215,0.11084438536803522,0,0,0
22.4246215820312,1699.74460519085,41.2279590228627,0.020196421351612,2.62638774376105,7.76619854425159,136.320218177361,0.121540393546072,0.014772067263334,0.400072634803159,5.23484709198995,0.970081887431827,7.45834073119875e-155,75.79810615719774,0.00808003550373419,1,1,0
27.8881530761719,2051.29584092551,45.2912335990698,0.063052018548102,2.10313545052216,4.78041771586933,148.787909458962,0.219518025701511,0.048188163607889,0.477365422090069,5.72396025027604,0.975376710944648,7.45834073119875e-155,73.55435477491778,0.030098853447845568,0,0,0
1.56077575683594,170.386938010432,13.0532347719036,0.006968697305717,8.77830396647078,78.9645112969009,101.526915113872,0.069946670577197,0.004892536724835,0.31741329613669,5.72567287784679,0.95268176755221,7.45834073119875e-155,109.16740959748648,0.0022119571815865037,1,1,0
8.06291198730469,1200.26444530589,34.6448328803285,0.00132464250571,4.7930646799937,23.9779110077456,157.042848699764,0.030322374585899,0.000919446400528,0.275430853895693,6.95537825059102,0.954775359964455,7.45834073119875e-155,148.86221734449893,0.00036484741645423564,1,1,0
19.7907562255859,919.86925594913,30.3293464477745,0.072560844405416,1.96762986168752,4.25018887776861,99.4755555555556,0.235995565147743,0.055693906769403,0.507274257496829,4.10989898989899,0.95943512050751,7.45834073119875e-155,46.47971915104048,0.036808248469100344,0,0,0
2.69480895996094,492.88468532117,22.2010064033406,0.103394540265515,8.90557904664078,82.6380490272527,1171.01851851852,0.285215726368824,0.081348010568096,0.419043754977317,15.2749287749288,0.928794643085316,7.45834073119875e-155,182.90085257835432,0.043326836397014803,1,1,0
5.29147338867188,430.963765610282,20.7596667991151,0.354116232778659,4.3691843894308,19.6319204434034,46.8642912772586,0.555339875447591,0.308402377262146,0.72132117626202,2.37363707165109,0.987914478717326,7.45834073119875e-155,81.44479231152806,0.2554315375613776,0,0,0
6.64553833007813,930.935866525381,30.5112416418175,0.001233119293218,5.15512438527543,27.7909588065754,126.392535392535,0.029258057281362,0.000856033915879,0.274776050771187,6.87773487773488,0.970639908893253,7.4583407311998e-155,140.08413155494065,0.0003388316495201994,1,1,0
4.41142272949219,216.058027206712,14.6989124497941,0.255369565071926,3.67853655342705,13.8886133931677,35.783917607447,0.463566263304011,0.214893680473644,0.69775100867609,2.07605466428996,0.978059594208444,7.45834073119875e-155,48.976838241752574,0.17818437161411074,0,0,0
2.56283569335937,257.699002038356,16.053006012531,0.228044458510592,6.78379293883373,47.2071415194712,429.359617682198,0.436150333719201,0.190227113603371,0.602864850343928,7.71146953405018,0.922724982203849,7.45834073119875e-155,100.55189928370793,0.13747998835175013,0,0,0
2.47798156738281,341.789034683627,18.4875372801146,0.016117108390235,7.934115378337,65.2625670194241,227.719814241486,0.10777151595882,0.011614699652062,0.416952184651262,5.91021671826626,0.95492068720259,7.45834073119875e-155,137.9298619020789,0.006720063553569667,1,1,0
3.68760681152344,414.074449709904,20.3488193689438,0.005775857049855,5.9722218223196,36.5204670849938,47.1363211951447,0.063449998423308,0.004025902299918,0.381383308396625,3.81045751633987,0.97645661340014,7.45834073119875e-155,112.28781917252411,0.00220281547049967,1,1,0
1.3359375,137.441132102162,11.723528995237,0.007231277600396,8.96023270060243,80.9372135650466,12.2929292929293,0.07094903584387,0.005033765687175,0.406337388089892,2.37121212121212,0.926271027506757,7.45834073119875e-155,102.87914165950532,0.0029383384526978523,1,1,0
14.0874176025391,991.170105408628,31.4828541496578,0.016129086972638,2.89680537876101,8.98395479366551,130.359336754836,0.108126631182984,0.011691368370981,0.44765931374554,4.66079747335176,0.961593324130363,7.45834073119875e-155,70.35848796340794,0.0072203360055132565,1,1,0
12.3612670898438,617.968245692412,24.8589671083175,0.08752397420734,2.57267940752039,7.04783715607783,51.9386853448276,0.260979563746147,0.068110332693129,0.533416412376949,3.45721982758621,0.978397584590254,7.45834073119875e-155,49.99226545937907,0.04668672431865192,0,0,0
5.81324768066406,684.079454995584,26.1549126359769,0.033420593800304,4.89352303563249,24.7548383348578,201.086666666667,0.157656692582489,0.024855632716049,0.415186796689054,4.86888888888889,0.961011186462969,7.45834073119875e-155,117.67574956653914,0.013875789283394276,1,1,0
7.34735107421875,585.649678978657,24.2001999780716,0.114781258520959,3.66285504732231,13.7006465889804,223.460969387755,0.301004139563843,0.090603492034569,0.552044088205909,5.55331632653061,0.943320235824395,7.45834073119875e-155,79.70884689928343,0.06336431520332954,0,0,0
25.6563415527344,1748.54250993973,41.8155773598755,0.039263913547697,2.14850725959811,4.96379064259461,209.276180169037,0.171332108699701,0.029354691471486,0.4470419291175,5.65290661719233,0.95228703929569,7.45834073119875e-155,68.15242246528128,0.017552615657065212,1,1,0
9.17474365234375,926.185000618119,30.4332877063606,0.002901055203162,3.74928493557388,14.4589705734754,178.72974483144,0.044910109064802,0.002016917896212,0.321955239153446,6.65710560625815,0.904724579076605,7.4583407311998706e-155,100.94930454961252,0.0009340099217313705,1,1,0
10.0380859375,846.844475696213,29.1005923598853,0.074289675373208,3.26630042510213,10.8463826055698,86.5981390257252,0.238638064061894,0.056948125619209,0.545028564334714,4.14406130268199,0.980610505540528,7.45834073119875e-155,84.36305858889018,0.04048999511355152,0,0,0
11.7280883789063,643.438843508626,25.3660963395755,0.0680361290587,2.57154508231636,6.82988338904601,130.697041420118,0.227610089997939,0.05180635306887,0.557216153791108,4.01257396449704,0.939584725196426,7.45834073119875e-155,54.863015530794826,0.037910830152924256,0,0,0
1.72450256347656,184.656259298488,13.5888284740991,0.007442600224598,8.33775817605646,71.5656086977003,65.0376811594203,0.072128046785851,0.005202455133142,0.348123468389715,5.02415458937198,0.944533915374834,7.45834073119875e-155,107.07736389361358,0.0025909438040251274,1,1,0
12.3718872070313,1030.64926325799,32.1037266257049,0.001870048092493,3.21558878101884,10.8134758156833,176.105691056911,0.036048955479404,0.001299527191156,0.364942995577704,6.03821138211382,0.956676864444261,7.45834073119875e-155,83.30567624440356,0.0006824609527487667,1,1,0
14.6972351074219,626.075723310881,25.0215052167307,0.056511847067079,2.234045728207,5.48817107482292,75.5636414202281,0.206954718392359,0.042830255464861,0.522785956136212,3.711411884676,0.962342240278197,7.45834073119875e-155,42.598168482249896,0.029543600001986286,0,0,0
4.47697448730469,609.717880046682,24.6924660584293,0.003376769369759,5.93439620510872,36.4175265285593,182.932745825603,0.048548660883598,0.002356972473591,0.37079175776592,4.77875695732839,0.939408254529312,7.45834073119875e-155,136.1894109250655,0.0012520782501830574,1,1,0
4.40052795410156,362.555728899542,19.0408962210171,0.105034892191358,4.81138207236874,23.9257312421787,114.992885375494,0.287538812404144,0.082678568638785,0.527665726213523,4.62213438735178,0.970199646113031,7.45834073119875e-155,82.38895623241217,0.05542331266591202,0,0,0
4.54063415527344,581.364047896837,24.1114920296699,0.001663515948548,5.96292523056931,37.6728578773776,98.0072340425532,0.033982660079179,0.001154821186057,0.309929803671318,6.02851063829787,0.969231172924171,7.45834073119875e-155,128.03558878791438,0.000515573171337588,1,1,0
22.2207641601562,1178.24778828948,34.3256141720651,0.048923505154914,2.0200238731477,4.41606999682509,152.289825581395,0.191878119049196,0.036817212569858,0.556137607990338,3.67461240310078,0.945654122070337,7.45834073119875e-155,53.024605704430485,0.02720820113135684,0,0,0
6.24671936035156,459.398171029109,21.4335757872808,0.121085178908281,3.80588348238662,14.7674267225343,95.8585051546392,0.309860478251162,0.096013515982039,0.559772305022537,4.2340206185567,0.972072472365839,7.45834073119875e-155,73.54219216618255,0.06778012970155474,0,0,0
2.79083251953125,253.087114445571,15.9087119040346,0.016891866883325,6.79790919885877,51.3888506949301,84.4989622249896,0.110393508796409,0.012186726784383,0.412847734345374,4.41095890410959,0.97468543508897,7.45834073119875e-155,90.68484254284598,0.0069737689716443795,1,1,0
10.2909088134766,463.189188162793,21.5218305021388,0.028329479552773,3.33040345856829,13.616303790521,55.0976685985248,0.144246195603856,0.020806964946186,0.484881632504699,3.32935985247629,0.967353629938816,7.45834073119875e-155,45.00950756274725,0.013736444293557063,1,1,0
8.61534118652344,413.706238645271,20.3397698769005,0.10402477220255,2.97836549211621,9.44280006852408,47.9301411057137,0.285887285205772,0.081731539842326,0.568830295613182,3.07529493407356,0.975783372455524,7.45834073119875e-155,48.019660451266446,0.05917244192307044,0,0,0
14.6080169677734,611.110960586999,24.720658579152,0.061833411548322,2.17854734348418,5.09246034870965,53.4272176888655,0.215816730879487,0.046576861327509,0.514408441332497,3.39468281126612,0.967648535602504,7.458340731198791e-155,41.83391514371954,0.031807628856843136,0,0,0
9.77180480957031,442.345597904933,21.0320136436085,0.130153091792818,2.64748677882803,7.45806722765452,31.1869937649321,0.322180111814654,0.103800024448903,0.621628182895627,2.18052561039566,0.983228789503894,7.45834073119875e-155,45.26749703358163,0.08090682994941721,0,0,0
18.6832885742188,717.04675529736,26.7777287180478,0.046506708637488,1.91153249718713,4.01688283375679,73.0231259968102,0.18679159554939,0.034891100167887,0.491907644923031,3.70609604820131,0.955177282704135,7.45834073119898e-155,38.37902351391083,0.022877005518988306,0,0,0
3.36065673828125,129.555623124706,11.382250354157,0.104156892124415,3.82132463272994,15.1097571065607,48.2807588075881,0.285566220445968,0.081548066259795,0.604756028198894,2.77181571815718,0.946236515733483,7.45834073119875e-155,38.55057142350413,0.06298950839070187,0,0,0
5.03622436523438,481.715505597339,21.9480182612768,0.002464990206653,4.93558494549296,26.1461397647442,57.4990808823529,0.041379579744818,0.001712269619858,0.351928263555926,4.49234068627451,0.954982568848954,7.45834073119875e-155,95.64993816067584,0.0008674997231097535,1,1,0
16.3436889648438,773.167390671814,27.8058876979645,0.062342885509843,2.15695813972952,5.03610270349612,96.0522388059701,0.217613207196662,0.047355507946418,0.557430007158394,3.83978256863829,0.961373406258054,7.458340731200111e-155,47.30675671002873,0.03475179511602672,0,0,0
2.09738159179687,158.773028817773,12.6005170059713,0.058088888744347,6.35118821675781,41.2470674258859,62.8536585365854,0.208932310992211,0.043652710576546,0.562688515199535,2.69627243442246,0.972059922989848,7.45834073119875e-155,75.70023139157792,0.0326859505571476,1,1,0
